airline,destination,price,starting_point,days_after
SpiceJet,Mumbai,5955,Delhi,9
Vistara,Mumbai,5955,Delhi,9
GO_FIRST,Mumbai,5954,Delhi,9
Indigo,Mumbai,5955,Delhi,9
Air_India,Mumbai,5955,Delhi,9
AirAsia,Mumbai,5949,Delhi,9
SpiceJet,Mumbai,6060,Delhi,9
Indigo,Mumbai,6165,Delhi,9
Indigo,Mumbai,6443,Delhi,9
GO_FIRST,Mumbai,6532,Delhi,9
AirAsia,Mumbai,6559,Delhi,9
Indigo,Mumbai,6585,Delhi,9
AirAsia,Mumbai,6769,Delhi,9
Indigo,Mumbai,6932,Delhi,9
Indigo,Mumbai,7530,Delhi,9
Air_India,Mumbai,7783,Delhi,9
Indigo,Mumbai,7898,Delhi,9
Indigo,Mumbai,8003,Delhi,9
Air_India,Mumbai,9000,Delhi,9
Indigo,Mumbai,9373,Delhi,9
GO_FIRST,Mumbai,9447,Delhi,9
Vistara,Mumbai,9840,Delhi,9
Vistara,Mumbai,9945,Delhi,9
Vistara,Mumbai,10260,Delhi,9
Vistara,Mumbai,10365,Delhi,9
Air_India,Mumbai,10220,Delhi,9
Vistara,Mumbai,10575,Delhi,9
SpiceJet,Mumbai,10233,Delhi,9
Vistara,Mumbai,10628,Delhi,9
Vistara,Mumbai,10680,Delhi,9
Indigo,Mumbai,10349,Delhi,9
Indigo,Mumbai,10721,Delhi,9
Vistara,Mumbai,11100,Delhi,9
Vistara,Mumbai,11153,Delhi,9
Indigo,Mumbai,10838,Delhi,9
Air_India,Mumbai,10890,Delhi,9
Vistara,Mumbai,11406,Delhi,9
Indigo,Mumbai,11153,Delhi,9
GO_FIRST,Mumbai,11179,Delhi,9
GO_FIRST,Mumbai,11295,Delhi,9
Air_India,Mumbai,11310,Delhi,9
Indigo,Mumbai,11326,Delhi,9
GO_FIRST,Mumbai,11703,Delhi,9
Vistara,Mumbai,12150,Delhi,9
Air_India,Mumbai,12150,Delhi,9
Air_India,Mumbai,12298,Delhi,9
Vistara,Mumbai,12990,Delhi,9
Air_India,Mumbai,12740,Delhi,9
Indigo,Mumbai,12791,Delhi,9
Air_India,Mumbai,12990,Delhi,9
SpiceJet,Mumbai,13200,Delhi,9
Air_India,Mumbai,13410,Delhi,9
Air_India,Mumbai,13620,Delhi,9
Indigo,Mumbai,13673,Delhi,9
Indigo,Mumbai,13767,Delhi,9
Vistara,Mumbai,14565,Delhi,9
Air_India,Mumbai,14250,Delhi,9
Vistara,Mumbai,14723,Delhi,9
Vistara,Mumbai,14880,Delhi,9
Air_India,Mumbai,14880,Delhi,9
Air_India,Mumbai,15195,Delhi,9
Vistara,Mumbai,15930,Delhi,9
Air_India,Mumbai,15615,Delhi,9
Indigo,Mumbai,15720,Delhi,9
SpiceJet,Mumbai,15771,Delhi,9
Air_India,Mumbai,16035,Delhi,9
Air_India,Mumbai,16455,Delhi,9
Vistara,Mumbai,16980,Delhi,9
Air_India,Mumbai,16770,Delhi,9
Air_India,Mumbai,17295,Delhi,9
Air_India,Mumbai,17505,Delhi,9
Air_India,Mumbai,17536,Delhi,9
Air_India,Mumbai,17873,Delhi,9
Air_India,Mumbai,18030,Delhi,9
Air_India,Mumbai,18135,Delhi,9
Air_India,Mumbai,18975,Delhi,9
Air_India,Mumbai,19290,Delhi,9
GO_FIRST,Mumbai,19291,Delhi,9
GO_FIRST,Mumbai,19815,Delhi,9
Vistara,Mumbai,20340,Delhi,9
Air_India,Mumbai,20340,Delhi,9
Air_India,Mumbai,20445,Delhi,9
Air_India,Mumbai,20865,Delhi,9
GO_FIRST,Mumbai,23685,Delhi,9
AirAsia,Mumbai,29501,Delhi,9
SpiceJet,Mumbai,5953,Delhi,10
AirAsia,Mumbai,5956,Delhi,10
Vistara,Mumbai,5955,Delhi,10
GO_FIRST,Mumbai,5954,Delhi,10
Indigo,Mumbai,5955,Delhi,10
Air_India,Mumbai,5955,Delhi,10
AirAsia,Mumbai,5949,Delhi,10
Vistara,Mumbai,6375,Delhi,10
Indigo,Mumbai,6165,Delhi,10
SpiceJet,Mumbai,6270,Delhi,10
Vistara,Mumbai,6690,Delhi,10
Air_India,Mumbai,6375,Delhi,10
SpiceJet,Mumbai,6480,Delhi,10
GO_FIRST,Mumbai,6532,Delhi,10
Indigo,Mumbai,6585,Delhi,10
Vistara,Mumbai,7530,Delhi,10
Air_India,Mumbai,7215,Delhi,10
Indigo,Mumbai,7420,Delhi,10
Indigo,Mumbai,7530,Delhi,10
Indigo,Mumbai,7845,Delhi,10
Indigo,Mumbai,8055,Delhi,10
Indigo,Mumbai,8108,Delhi,10
Indigo,Mumbai,8685,Delhi,10
Indigo,Mumbai,8885,Delhi,10
Indigo,Mumbai,9263,Delhi,10
Indigo,Mumbai,9373,Delhi,10
GO_FIRST,Mumbai,9447,Delhi,10
Vistara,Mumbai,9840,Delhi,10
Vistara,Mumbai,9945,Delhi,10
AirAsia,Mumbai,9840,Delhi,10
Indigo,Mumbai,9861,Delhi,10
Vistara,Mumbai,10260,Delhi,10
Air_India,Mumbai,9945,Delhi,10
Vistara,Mumbai,10303,Delhi,10
Vistara,Mumbai,10575,Delhi,10
Indigo,Mumbai,10260,Delhi,10
GO_FIRST,Mumbai,10339,Delhi,10
Indigo,Mumbai,10349,Delhi,10
Indigo,Mumbai,10523,Delhi,10
GO_FIRST,Mumbai,10549,Delhi,10
SpiceJet,Mumbai,10651,Delhi,10
Air_India,Mumbai,10680,Delhi,10
Indigo,Mumbai,10838,Delhi,10
Air_India,Mumbai,10933,Delhi,10
SpiceJet,Mumbai,11047,Delhi,10
GO_FIRST,Mumbai,11179,Delhi,10
Air_India,Mumbai,11310,Delhi,10
Indigo,Mumbai,11326,Delhi,10
SpiceJet,Mumbai,11624,Delhi,10
Air_India,Mumbai,11690,Delhi,10
Vistara,Mumbai,12150,Delhi,10
Air_India,Mumbai,11900,Delhi,10
Vistara,Mumbai,12255,Delhi,10
SpiceJet,Mumbai,11911,Delhi,10
Air_India,Mumbai,12150,Delhi,10
Indigo,Mumbai,12226,Delhi,10
Air_India,Mumbai,12255,Delhi,10
Air_India,Mumbai,12298,Delhi,10
AirAsia,Mumbai,12990,Delhi,10
Air_India,Mumbai,12990,Delhi,10
GO_FIRST,Mumbai,13069,Delhi,10
Air_India,Mumbai,13086,Delhi,10
Vistara,Mumbai,13568,Delhi,10
Vistara,Mumbai,13725,Delhi,10
Vistara,Mumbai,13830,Delhi,10
Vistara,Mumbai,13935,Delhi,10
Air_India,Mumbai,13620,Delhi,10
Indigo,Mumbai,13673,Delhi,10
Indigo,Mumbai,13767,Delhi,10
Vistara,Mumbai,14250,Delhi,10
Vistara,Mumbai,14565,Delhi,10
Air_India,Mumbai,14355,Delhi,10
Air_India,Mumbai,14670,Delhi,10
Air_India,Mumbai,14880,Delhi,10
GO_FIRST,Mumbai,15039,Delhi,10
GO_FIRST,Mumbai,15127,Delhi,10
Air_India,Mumbai,15195,Delhi,10
Indigo,Mumbai,15232,Delhi,10
Vistara,Mumbai,15615,Delhi,10
GO_FIRST,Mumbai,15301,Delhi,10
Vistara,Mumbai,15720,Delhi,10
GO_FIRST,Mumbai,15441,Delhi,10
Vistara,Mumbai,15878,Delhi,10
Indigo,Mumbai,15720,Delhi,10
Vistara,Mumbai,16455,Delhi,10
Air_India,Mumbai,16245,Delhi,10
Air_India,Mumbai,16875,Delhi,10
Air_India,Mumbai,17295,Delhi,10
Vistara,Mumbai,17715,Delhi,10
Air_India,Mumbai,17715,Delhi,10
GO_FIRST,Mumbai,17821,Delhi,10
Air_India,Mumbai,18135,Delhi,10
Air_India,Mumbai,18481,Delhi,10
Vistara,Mumbai,19290,Delhi,10
Air_India,Mumbai,18975,Delhi,10
GO_FIRST,Mumbai,19501,Delhi,10
Air_India,Mumbai,19605,Delhi,10
GO_FIRST,Mumbai,20393,Delhi,10
Air_India,Mumbai,21390,Delhi,10
GO_FIRST,Mumbai,22791,Delhi,10
Air_India,Mumbai,24435,Delhi,10
Air_India,Mumbai,25695,Delhi,10
SpiceJet,Mumbai,5953,Delhi,11
Vistara,Mumbai,5955,Delhi,11
GO_FIRST,Mumbai,5954,Delhi,11
Indigo,Mumbai,5955,Delhi,11
AirAsia,Mumbai,5956,Delhi,11
Air_India,Mumbai,5955,Delhi,11
AirAsia,Mumbai,5949,Delhi,11
SpiceJet,Mumbai,5955,Delhi,11
SpiceJet,Mumbai,6060,Delhi,11
Indigo,Mumbai,6165,Delhi,11
AirAsia,Mumbai,6349,Delhi,11
Indigo,Mumbai,6443,Delhi,11
Indigo,Mumbai,6585,Delhi,11
Indigo,Mumbai,6638,Delhi,11
Indigo,Mumbai,6932,Delhi,11
Indigo,Mumbai,7420,Delhi,11
Air_India,Mumbai,7468,Delhi,11
Indigo,Mumbai,8396,Delhi,11
Vistara,Mumbai,9000,Delhi,11
GO_FIRST,Mumbai,8869,Delhi,11
Indigo,Mumbai,8885,Delhi,11
Air_India,Mumbai,9000,Delhi,11
Vistara,Mumbai,9840,Delhi,11
Vistara,Mumbai,9893,Delhi,11
Vistara,Mumbai,9945,Delhi,11
AirAsia,Mumbai,9840,Delhi,11
Air_India,Mumbai,9905,Delhi,11
Air_India,Mumbai,9945,Delhi,11
Air_India,Mumbai,9988,Delhi,11
Air_India,Mumbai,10260,Delhi,11
Air_India,Mumbai,10535,Delhi,11
GO_FIRST,Mumbai,10549,Delhi,11
Air_India,Mumbai,10575,Delhi,11
Air_India,Mumbai,10680,Delhi,11
Indigo,Mumbai,10838,Delhi,11
Indigo,Mumbai,11153,Delhi,11
GO_FIRST,Mumbai,11153,Delhi,11
GO_FIRST,Mumbai,11179,Delhi,11
GO_FIRST,Mumbai,11295,Delhi,11
Air_India,Mumbai,11310,Delhi,11
Indigo,Mumbai,11326,Delhi,11
Air_India,Mumbai,11341,Delhi,11
Vistara,Mumbai,11730,Delhi,11
SpiceJet,Mumbai,11598,Delhi,11
Air_India,Mumbai,11730,Delhi,11
Vistara,Mumbai,12150,Delhi,11
Air_India,Mumbai,11900,Delhi,11
GO_FIRST,Mumbai,11977,Delhi,11
GO_FIRST,Mumbai,12045,Delhi,11
Air_India,Mumbai,12150,Delhi,11
Air_India,Mumbai,12255,Delhi,11
GO_FIRST,Mumbai,12291,Delhi,11
Air_India,Mumbai,12298,Delhi,11
Air_India,Mumbai,12360,Delhi,11
Vistara,Mumbai,12885,Delhi,11
Vistara,Mumbai,12990,Delhi,11
Air_India,Mumbai,12780,Delhi,11
GO_FIRST,Mumbai,12885,Delhi,11
Air_India,Mumbai,12990,Delhi,11
Air_India,Mumbai,13410,Delhi,11
Vistara,Mumbai,13830,Delhi,11
Vistara,Mumbai,13935,Delhi,11
Vistara,Mumbai,14565,Delhi,11
Air_India,Mumbai,14250,Delhi,11
Indigo,Mumbai,14255,Delhi,11
Air_India,Mumbai,14670,Delhi,11
Indigo,Mumbai,14723,Delhi,11
Air_India,Mumbai,15195,Delhi,11
Vistara,Mumbai,15615,Delhi,11
Vistara,Mumbai,15720,Delhi,11
SpiceJet,Mumbai,15720,Delhi,11
Air_India,Mumbai,16508,Delhi,11
Air_India,Mumbai,19710,Delhi,11
Air_India,Mumbai,20445,Delhi,11
Air_India,Mumbai,21285,Delhi,11
SpiceJet,Mumbai,5955,Delhi,12
AirAsia,Mumbai,5956,Delhi,12
Vistara,Mumbai,5955,Delhi,12
GO_FIRST,Mumbai,5954,Delhi,12
Indigo,Mumbai,5955,Delhi,12
Air_India,Mumbai,5955,Delhi,12
AirAsia,Mumbai,5949,Delhi,12
SpiceJet,Mumbai,6060,Delhi,12
AirAsia,Mumbai,6139,Delhi,12
Indigo,Mumbai,6165,Delhi,12
Indigo,Mumbai,6323,Delhi,12
Air_India,Mumbai,6375,Delhi,12
Indigo,Mumbai,6428,Delhi,12
Indigo,Mumbai,6443,Delhi,12
Indigo,Mumbai,6932,Delhi,12
Indigo,Mumbai,7373,Delhi,12
Air_India,Mumbai,7468,Delhi,12
Indigo,Mumbai,7583,Delhi,12
Air_India,Mumbai,8160,Delhi,12
Vistara,Mumbai,8580,Delhi,12
Indigo,Mumbai,8396,Delhi,12
Vistara,Mumbai,9105,Delhi,12
Vistara,Mumbai,9158,Delhi,12
GO_FIRST,Mumbai,8869,Delhi,12
AirAsia,Mumbai,8869,Delhi,12
Air_India,Mumbai,9000,Delhi,12
Air_India,Mumbai,9315,Delhi,12
Vistara,Mumbai,9840,Delhi,12
Vistara,Mumbai,9945,Delhi,12
AirAsia,Mumbai,9840,Delhi,12
Air_India,Mumbai,9945,Delhi,12
Air_India,Mumbai,10220,Delhi,12
GO_FIRST,Mumbai,10549,Delhi,12
Air_India,Mumbai,10575,Delhi,12
Air_India,Mumbai,10680,Delhi,12
Vistara,Mumbai,11100,Delhi,12
GO_FIRST,Mumbai,11179,Delhi,12
GO_FIRST,Mumbai,11295,Delhi,12
Air_India,Mumbai,11310,Delhi,12
GO_FIRST,Mumbai,11311,Delhi,12
Air_India,Mumbai,11341,Delhi,12
Air_India,Mumbai,11353,Delhi,12
Air_India,Mumbai,11415,Delhi,12
Vistara,Mumbai,12150,Delhi,12
Air_India,Mumbai,11835,Delhi,12
Air_India,Mumbai,11900,Delhi,12
Air_India,Mumbai,11940,Delhi,12
GO_FIRST,Mumbai,12045,Delhi,12
Air_India,Mumbai,12150,Delhi,12
Vistara,Mumbai,12570,Delhi,12
Air_India,Mumbai,12298,Delhi,12
Air_India,Mumbai,12570,Delhi,12
Vistara,Mumbai,12990,Delhi,12
Vistara,Mumbai,13095,Delhi,12
GO_FIRST,Mumbai,12885,Delhi,12
Air_India,Mumbai,12990,Delhi,12
Air_India,Mumbai,13410,Delhi,12
Vistara,Mumbai,13830,Delhi,12
Indigo,Mumbai,13673,Delhi,12
Vistara,Mumbai,14040,Delhi,12
GO_FIRST,Mumbai,13761,Delhi,12
Air_India,Mumbai,13830,Delhi,12
GO_FIRST,Mumbai,14129,Delhi,12
Air_India,Mumbai,14355,Delhi,12
Vistara,Mumbai,14880,Delhi,12
Air_India,Mumbai,14670,Delhi,12
Air_India,Mumbai,15405,Delhi,12
Air_India,Mumbai,15615,Delhi,12
Air_India,Mumbai,16245,Delhi,12
SpiceJet,Mumbai,5953,Delhi,13
AirAsia,Mumbai,5956,Delhi,13
Vistara,Mumbai,5955,Delhi,13
Vistara,Mumbai,6060,Delhi,13
GO_FIRST,Mumbai,5954,Delhi,13
Indigo,Mumbai,5955,Delhi,13
SpiceJet,Mumbai,5955,Delhi,13
Air_India,Mumbai,5955,Delhi,13
AirAsia,Mumbai,5949,Delhi,13
SpiceJet,Mumbai,5951,Delhi,13
SpiceJet,Mumbai,6060,Delhi,13
AirAsia,Mumbai,6139,Delhi,13
Indigo,Mumbai,6165,Delhi,13
Indigo,Mumbai,6443,Delhi,13
Indigo,Mumbai,6585,Delhi,13
Indigo,Mumbai,6638,Delhi,13
Indigo,Mumbai,6848,Delhi,13
Indigo,Mumbai,6932,Delhi,13
Indigo,Mumbai,7420,Delhi,13
Air_India,Mumbai,8160,Delhi,13
Indigo,Mumbai,8396,Delhi,13
Vistara,Mumbai,8790,Delhi,13
Vistara,Mumbai,9000,Delhi,13
GO_FIRST,Mumbai,8869,Delhi,13
AirAsia,Mumbai,8869,Delhi,13
Air_India,Mumbai,9000,Delhi,13
Vistara,Mumbai,9420,Delhi,13
Vistara,Mumbai,9840,Delhi,13
Vistara,Mumbai,9945,Delhi,13
Air_India,Mumbai,9945,Delhi,13
Vistara,Mumbai,10785,Delhi,13
GO_FIRST,Mumbai,10549,Delhi,13
Air_India,Mumbai,10680,Delhi,13
Air_India,Mumbai,10921,Delhi,13
GO_FIRST,Mumbai,11179,Delhi,13
GO_FIRST,Mumbai,11295,Delhi,13
Air_India,Mumbai,11310,Delhi,13
GO_FIRST,Mumbai,11311,Delhi,13
Air_India,Mumbai,11415,Delhi,13
Air_India,Mumbai,11520,Delhi,13
GO_FIRST,Mumbai,11609,Delhi,13
Vistara,Mumbai,12150,Delhi,13
Air_India,Mumbai,11835,Delhi,13
Air_India,Mumbai,11900,Delhi,13
GO_FIRST,Mumbai,12045,Delhi,13
Air_India,Mumbai,12255,Delhi,13
Air_India,Mumbai,12298,Delhi,13
Vistara,Mumbai,12885,Delhi,13
Vistara,Mumbai,12990,Delhi,13
Vistara,Mumbai,13095,Delhi,13
GO_FIRST,Mumbai,12885,Delhi,13
Air_India,Mumbai,12990,Delhi,13
AirAsia,Mumbai,12990,Delhi,13
Vistara,Mumbai,13725,Delhi,13
Air_India,Mumbai,13410,Delhi,13
Vistara,Mumbai,13830,Delhi,13
Air_India,Mumbai,13515,Delhi,13
Air_India,Mumbai,13830,Delhi,13
Air_India,Mumbai,14355,Delhi,13
Air_India,Mumbai,14460,Delhi,13
Air_India,Mumbai,14670,Delhi,13
Air_India,Mumbai,15405,Delhi,13
Air_India,Mumbai,15930,Delhi,13
Air_India,Mumbai,17715,Delhi,13
Air_India,Mumbai,20445,Delhi,13
AirAsia,Mumbai,5001,Delhi,14
Indigo,Mumbai,5027,Delhi,14
Air_India,Mumbai,5297,Delhi,14
Vistara,Mumbai,5816,Delhi,14
SpiceJet,Mumbai,5955,Delhi,14
AirAsia,Mumbai,5956,Delhi,14
Vistara,Mumbai,5955,Delhi,14
GO_FIRST,Mumbai,5954,Delhi,14
Indigo,Mumbai,5955,Delhi,14
Air_India,Mumbai,5955,Delhi,14
AirAsia,Mumbai,5949,Delhi,14
Indigo,Mumbai,6165,Delhi,14
SpiceJet,Mumbai,6270,Delhi,14
Indigo,Mumbai,6323,Delhi,14
Indigo,Mumbai,6375,Delhi,14
Indigo,Mumbai,6443,Delhi,14
Indigo,Mumbai,6449,Delhi,14
AirAsia,Mumbai,6559,Delhi,14
Air_India,Mumbai,6627,Delhi,14
Indigo,Mumbai,7420,Delhi,14
Air_India,Mumbai,7468,Delhi,14
Air_India,Mumbai,7604,Delhi,14
Vistara,Mumbai,8483,Delhi,14
Air_India,Mumbai,8141,Delhi,14
Air_India,Mumbai,8160,Delhi,14
Vistara,Mumbai,8588,Delhi,14
Indigo,Mumbai,8396,Delhi,14
Air_India,Mumbai,8412,Delhi,14
Air_India,Mumbai,8797,Delhi,14
Air_India,Mumbai,8853,Delhi,14
GO_FIRST,Mumbai,8869,Delhi,14
AirAsia,Mumbai,8869,Delhi,14
Vistara,Mumbai,9221,Delhi,14
Indigo,Mumbai,8885,Delhi,14
Vistara,Mumbai,9315,Delhi,14
Air_India,Mumbai,9000,Delhi,14
Vistara,Mumbai,9420,Delhi,14
Vistara,Mumbai,9530,Delhi,14
Vistara,Mumbai,9840,Delhi,14
Air_India,Mumbai,9590,Delhi,14
Vistara,Mumbai,10050,Delhi,14
Vistara,Mumbai,10067,Delhi,14
Air_India,Mumbai,9735,Delhi,14
Air_India,Mumbai,9756,Delhi,14
Air_India,Mumbai,9788,Delhi,14
Air_India,Mumbai,9790,Delhi,14
AirAsia,Mumbai,9840,Delhi,14
Air_India,Mumbai,9945,Delhi,14
Air_India,Mumbai,10019,Delhi,14
Vistara,Mumbai,10680,Delhi,14
Air_India,Mumbai,10355,Delhi,14
Air_India,Mumbai,10544,Delhi,14
GO_FIRST,Mumbai,10549,Delhi,14
Air_India,Mumbai,10618,Delhi,14
Air_India,Mumbai,10775,Delhi,14
Air_India,Mumbai,10921,Delhi,14
GO_FIRST,Mumbai,11049,Delhi,14
GO_FIRST,Mumbai,11179,Delhi,14
GO_FIRST,Mumbai,11295,Delhi,14
Air_India,Mumbai,11310,Delhi,14
Air_India,Mumbai,11520,Delhi,14
AirAsia,Mumbai,11520,Delhi,14
Vistara,Mumbai,12150,Delhi,14
Air_India,Mumbai,11900,Delhi,14
Vistara,Mumbai,12990,Delhi,14
Vistara,Mumbai,13095,Delhi,14
GO_FIRST,Mumbai,12885,Delhi,14
AirAsia,Mumbai,12990,Delhi,14
Vistara,Mumbai,13410,Delhi,14
Air_India,Mumbai,13064,Delhi,14
Vistara,Mumbai,13620,Delhi,14
Vistara,Mumbai,13725,Delhi,14
Air_India,Mumbai,13410,Delhi,14
Vistara,Mumbai,14040,Delhi,14
Vistara,Mumbai,14145,Delhi,14
Air_India,Mumbai,13830,Delhi,14
Air_India,Mumbai,14040,Delhi,14
Vistara,Mumbai,14460,Delhi,14
Air_India,Mumbai,14460,Delhi,14
Air_India,Mumbai,14670,Delhi,14
Air_India,Mumbai,17925,Delhi,14
Air_India,Mumbai,19185,Delhi,14
Vistara,Mumbai,2476,Delhi,15
Vistara,Mumbai,2700,Delhi,15
GO_FIRST,Mumbai,2410,Delhi,15
Indigo,Mumbai,2410,Delhi,15
AirAsia,Mumbai,2410,Delhi,15
AirAsia,Mumbai,2409,Delhi,15
Indigo,Mumbai,2463,Delhi,15
Air_India,Mumbai,2476,Delhi,15
SpiceJet,Mumbai,2621,Delhi,15
Vistara,Mumbai,3001,Delhi,15
Vistara,Mumbai,3100,Delhi,15
Air_India,Mumbai,2791,Delhi,15
Vistara,Mumbai,3225,Delhi,15
Vistara,Mumbai,3310,Delhi,15
Indigo,Mumbai,3001,Delhi,15
SpiceJet,Mumbai,3024,Delhi,15
Air_India,Mumbai,3211,Delhi,15
SpiceJet,Mumbai,3519,Delhi,15
Indigo,Mumbai,3549,Delhi,15
Indigo,Mumbai,3570,Delhi,15
Indigo,Mumbai,3662,Delhi,15
GO_FIRST,Mumbai,3697,Delhi,15
SpiceJet,Mumbai,4053,Delhi,15
Indigo,Mumbai,3855,Delhi,15
Air_India,Mumbai,3897,Delhi,15
Indigo,Mumbai,3959,Delhi,15
Indigo,Mumbai,4433,Delhi,15
Air_India,Mumbai,4161,Delhi,15
Indigo,Mumbai,4170,Delhi,15
Indigo,Mumbai,4328,Delhi,15
Vistara,Mumbai,4678,Delhi,15
Indigo,Mumbai,4337,Delhi,15
Indigo,Mumbai,4368,Delhi,15
Indigo,Mumbai,4643,Delhi,15
Indigo,Mumbai,4674,Delhi,15
Vistara,Mumbai,5040,Delhi,15
GO_FIRST,Mumbai,4793,Delhi,15
Air_India,Mumbai,4811,Delhi,15
Vistara,Mumbai,5227,Delhi,15
Indigo,Mumbai,4967,Delhi,15
Vistara,Mumbai,5321,Delhi,15
Indigo,Mumbai,5015,Delhi,15
GO_FIRST,Mumbai,5087,Delhi,15
GO_FIRST,Mumbai,5157,Delhi,15
Air_India,Mumbai,5168,Delhi,15
Vistara,Mumbai,5542,Delhi,15
AirAsia,Mumbai,5230,Delhi,15
Air_India,Mumbai,5231,Delhi,15
Air_India,Mumbai,5232,Delhi,15
Air_India,Mumbai,5297,Delhi,15
Vistara,Mumbai,5775,Delhi,15
Indigo,Mumbai,5798,Delhi,15
Indigo,Mumbai,5448,Delhi,15
Air_India,Mumbai,5507,Delhi,15
GO_FIRST,Mumbai,5584,Delhi,15
Air_India,Mumbai,5588,Delhi,15
GO_FIRST,Mumbai,5600,Delhi,15
Air_India,Mumbai,5616,Delhi,15
Vistara,Mumbai,6013,Delhi,15
Indigo,Mumbai,5702,Delhi,15
Air_India,Mumbai,5702,Delhi,15
Air_India,Mumbai,5761,Delhi,15
Air_India,Mumbai,5852,Delhi,15
Air_India,Mumbai,5931,Delhi,15
Vistara,Mumbai,6296,Delhi,15
GO_FIRST,Mumbai,5954,Delhi,15
GO_FIRST,Mumbai,5958,Delhi,15
GO_FIRST,Mumbai,5995,Delhi,15
Air_India,Mumbai,6008,Delhi,15
SpiceJet,Mumbai,6049,Delhi,15
Air_India,Mumbai,6181,Delhi,15
Air_India,Mumbai,6227,Delhi,15
Air_India,Mumbai,6277,Delhi,15
GO_FIRST,Mumbai,6471,Delhi,15
Indigo,Mumbai,6573,Delhi,15
Air_India,Mumbai,6601,Delhi,15
Air_India,Mumbai,6627,Delhi,15
Air_India,Mumbai,6662,Delhi,15
Air_India,Mumbai,6666,Delhi,15
Indigo,Mumbai,6680,Delhi,15
Air_India,Mumbai,6724,Delhi,15
Air_India,Mumbai,6890,Delhi,15
Air_India,Mumbai,6953,Delhi,15
Air_India,Mumbai,7005,Delhi,15
Air_India,Mumbai,7110,Delhi,15
Vistara,Mumbai,7569,Delhi,15
Vistara,Mumbai,7575,Delhi,15
Air_India,Mumbai,7262,Delhi,15
Vistara,Mumbai,7621,Delhi,15
GO_FIRST,Mumbai,7469,Delhi,15
Air_India,Mumbai,7599,Delhi,15
Vistara,Mumbai,8121,Delhi,15
Air_India,Mumbai,7931,Delhi,15
AirAsia,Mumbai,8032,Delhi,15
Air_India,Mumbai,8036,Delhi,15
Vistara,Mumbai,8835,Delhi,15
Air_India,Mumbai,8633,Delhi,15
Air_India,Mumbai,8789,Delhi,15
AirAsia,Mumbai,8869,Delhi,15
Indigo,Mumbai,8885,Delhi,15
Vistara,Mumbai,9381,Delhi,15
Vistara,Mumbai,9788,Delhi,15
Vistara,Mumbai,11432,Delhi,15
GO_FIRST,Mumbai,11295,Delhi,15
AirAsia,Mumbai,12990,Delhi,15
Vistara,Mumbai,13620,Delhi,15
AirAsia,Mumbai,14670,Delhi,15
Air_India,Mumbai,17295,Delhi,15
Air_India,Mumbai,17967,Delhi,15
Air_India,Mumbai,18240,Delhi,15
Vistara,Mumbai,2476,Delhi,16
Vistara,Mumbai,2700,Delhi,16
GO_FIRST,Mumbai,2410,Delhi,16
Indigo,Mumbai,2410,Delhi,16
AirAsia,Mumbai,2410,Delhi,16
AirAsia,Mumbai,2409,Delhi,16
Air_India,Mumbai,2476,Delhi,16
SpiceJet,Mumbai,2621,Delhi,16
Indigo,Mumbai,3001,Delhi,16
Vistara,Mumbai,3100,Delhi,16
Air_India,Mumbai,2791,Delhi,16
Indigo,Mumbai,2844,Delhi,16
SpiceJet,Mumbai,2937,Delhi,16
AirAsia,Mumbai,3102,Delhi,16
GO_FIRST,Mumbai,3330,Delhi,16
SpiceJet,Mumbai,3519,Delhi,16
Indigo,Mumbai,3546,Delhi,16
Indigo,Mumbai,3549,Delhi,16
Indigo,Mumbai,3570,Delhi,16
Indigo,Mumbai,4170,Delhi,16
AirAsia,Mumbai,3733,Delhi,16
SpiceJet,Mumbai,3791,Delhi,16
Indigo,Mumbai,3855,Delhi,16
Air_India,Mumbai,4161,Delhi,16
GO_FIRST,Mumbai,4168,Delhi,16
Air_India,Mumbai,4212,Delhi,16
AirAsia,Mumbai,4231,Delhi,16
Air_India,Mumbai,4233,Delhi,16
Indigo,Mumbai,4274,Delhi,16
SpiceJet,Mumbai,4683,Delhi,16
Indigo,Mumbai,4328,Delhi,16
Vistara,Mumbai,4678,Delhi,16
Indigo,Mumbai,4454,Delhi,16
Air_India,Mumbai,4590,Delhi,16
Vistara,Mumbai,4993,Delhi,16
Indigo,Mumbai,4674,Delhi,16
Indigo,Mumbai,4682,Delhi,16
Vistara,Mumbai,5040,Delhi,16
Vistara,Mumbai,5086,Delhi,16
GO_FIRST,Mumbai,4793,Delhi,16
AirAsia,Mumbai,4867,Delhi,16
Vistara,Mumbai,5227,Delhi,16
Indigo,Mumbai,4892,Delhi,16
Indigo,Mumbai,4924,Delhi,16
Indigo,Mumbai,4958,Delhi,16
Indigo,Mumbai,4967,Delhi,16
GO_FIRST,Mumbai,5087,Delhi,16
Indigo,Mumbai,5093,Delhi,16
Air_India,Mumbai,5115,Delhi,16
Vistara,Mumbai,5542,Delhi,16
AirAsia,Mumbai,5230,Delhi,16
Air_India,Mumbai,5231,Delhi,16
GO_FIRST,Mumbai,5584,Delhi,16
GO_FIRST,Mumbai,5600,Delhi,16
Air_India,Mumbai,5616,Delhi,16
Air_India,Mumbai,5810,Delhi,16
Air_India,Mumbai,5852,Delhi,16
Vistara,Mumbai,6296,Delhi,16
GO_FIRST,Mumbai,5954,Delhi,16
Vistara,Mumbai,6611,Delhi,16
